dec,bin,gray,contiguity,score
780,1100001100,1010001010,False,1.0
781,1100001101,1010001011,False,1.0
782,1100001110,1010001001,False,1.0
783,1100001111,1010001000,False,1.0
784,1100010000,1010011000,False,1.0
785,1100010001,1010011001,False,1.0
786,1100010010,1010011011,False,1.0
787,1100010011,1010011010,False,1.0
788,1100010100,1010011110,False,1.0
789,1100010101,1010011111,True,0.04182556633785213
790,1100010110,1010011101,False,1.0
791,1100010111,1010011100,False,1.0
792,1100011000,1010010100,False,1.0
793,1100011001,1010010101,False,1.0
794,1100011010,1010010111,False,1.0
795,1100011011,1010010110,False,1.0
796,1100011100,1010010010,False,1.0
797,1100011101,1010010011,False,1.0
798,1100011110,1010010001,False,1.0
799,1100011111,1010010000,False,1.0
800,1100100000,1010110000,False,1.0
801,1100100001,1010110001,False,1.0
802,1100100010,1010110011,False,1.0
803,1100100011,1010110010,False,1.0
804,1100100100,1010110110,False,1.0
805,1100100101,1010110111,True,0.03101025971044414
806,1100100110,1010110101,False,1.0
807,1100100111,1010110100,False,1.0
808,1100101000,1010111100,False,1.0
809,1100101001,1010111101,False,1.0
810,1100101010,1010111111,True,0.11418283899555512
811,1100101011,1010111110,False,1.0
812,1100101100,1010111010,False,1.0
813,1100101101,1010111011,False,1.0
814,1100101110,1010111001,False,1.0
815,1100101111,1010111000,False,1.0
816,1100110000,1010101000,False,1.0
817,1100110001,1010101001,False,1.0
818,1100110010,1010101011,False,1.0
819,1100110011,1010101010,False,1.0
820,1100110100,1010101110,False,1.0
821,1100110101,1010101111,True,0.038667113959936515
822,1100110110,1010101101,False,1.0
823,1100110111,1010101100,False,1.0
824,1100111000,1010100100,False,1.0
825,1100111001,1010100101,False,1.0
826,1100111010,1010100111,True,0.044505465325174465
827,1100111011,1010100110,False,1.0
828,1100111100,1010100010,False,1.0
829,1100111101,1010100011,False,1.0
830,1100111110,1010100001,False,1.0
831,1100111111,1010100000,False,1.0
832,1101000000,1011100000,False,1.0
833,1101000001,1011100001,False,1.0
834,1101000010,1011100011,True,0.18845432521563119
835,1101000011,1011100010,True,0.44428896782679533
836,1101000100,1011100110,True,0.2487520524303837
837,1101000101,1011100111,True,0.007082590180780452
838,1101000110,1011100101,False,1.0
839,1101000111,1011100100,False,1.0
840,1101001000,1011101100,False,1.0
841,1101001001,1011101101,False,1.0
842,1101001010,1011101111,True,0.09025516946589143
843,1101001011,1011101110,True,0.16557947314527272
844,1101001100,1011101010,False,1.0
845,1101001101,1011101011,False,1.0
846,1101001110,1011101001,False,1.0
847,1101001111,1011101000,False,1.0
848,1101010000,1011111000,False,1.0
849,1101010001,1011111001,False,1.0
850,1101010010,1011111011,True,0.02976602089490163
851,1101010011,1011111010,True,0.28560066350606583
852,1101010100,1011111110,True,0.09006374810965413
853,1101010101,1011111111,True,0.16577089450151003
854,1101010110,1011111101,False,1.0
855,1101010111,1011111100,False,1.0
856,1101011000,1011110100,False,1.0
857,1101011001,1011110101,False,1.0
858,1101011010,1011110111,True,0.08259831521639906
859,1101011011,1011110110,True,0.1732363273947651
860,1101011100,1011110010,True,0.36877324279117674
861,1101011101,1011110011,True,0.11293860018001262
862,1101011110,1011110001,False,1.0
863,1101011111,1011110000,False,1.0
864,1101100000,1011010000,False,1.0
865,1101100001,1011010001,False,1.0
866,1101100010,1011010011,False,1.0
867,1101100011,1011010010,False,1.0
868,1101100100,1011010110,False,1.0
869,1101100101,1011010111,False,1.0
870,1101100110,1011010101,False,1.0
871,1101100111,1011010100,False,1.0
872,1101101000,1011011100,False,1.0
873,1101101001,1011011101,False,1.0
874,1101101010,1011011111,True,0.09341362184380703
875,1101101011,1011011110,True,0.16242102076735712
876,1101101100,1011011010,False,1.0
877,1101101101,1011011011,False,1.0
878,1101101110,1011011001,False,1.0
879,1101101111,1011011000,False,1.0
880,1101110000,1011001000,False,1.0
881,1101110001,1011001001,False,1.0
882,1101110010,1011001011,False,1.0
883,1101110011,1011001010,False,1.0
884,1101110100,1011001110,True,0.23793674580297575
885,1101110101,1011001111,True,0.017897896808188436
886,1101110110,1011001101,False,1.0
887,1101110111,1011001100,False,1.0
888,1101111000,1011000100,False,1.0
889,1101111001,1011000101,False,1.0
890,1101111010,1011000111,True,0.06527468247692254
891,1101111011,1011000110,True,0.3211093250880867
892,1101111100,1011000010,True,0.5166462404844984
893,1101111101,1011000011,True,0.2608115978733342
894,1101111110,1011000001,False,1.0
895,1101111111,1011000000,False,1.0
896,1110000000,1001000000,False,1.0
897,1110000001,1001000001,False,1.0
898,1110000010,1001000011,True,0.2856963741841844
899,1110000011,1001000010,True,0.5415310167953485
900,1110000100,1001000110,True,0.34599410139893694
901,1110000101,1001000111,True,0.09015945878777278
902,1110000110,1001000101,False,1.0
903,1110000111,1001000100,False,1.0
904,1110001000,1001001100,False,1.0
905,1110001001,1001001101,False,1.0
906,1110001010,1001001111,True,0.006986879502661797
907,1110001011,1001001110,True,0.262821522113826
908,1110001100,1001001010,False,1.0
909,1110001101,1001001011,False,1.0
910,1110001110,1001001001,False,1.0
911,1110001111,1001001000,False,1.0
912,1110010000,1001011000,False,1.0
913,1110010001,1001011001,False,1.0
914,1110010010,1001011011,False,1.0
915,1110010011,1001011010,False,1.0
916,1110010100,1001011110,True,0.18730579707820733
917,1110010101,1001011111,True,0.0685288455329568
918,1110010110,1001011101,False,1.0
919,1110010111,1001011100,False,1.0
920,1110011000,1001010100,False,1.0
921,1110011001,1001010101,False,1.0
922,1110011010,1001010111,False,1.0
923,1110011011,1001010110,False,1.0
924,1110011100,1001010010,False,1.0
925,1110011101,1001010011,False,1.0
926,1110011110,1001010001,False,1.0
927,1110011111,1001010000,False,1.0
928,1110100000,1001110000,False,1.0
929,1110100001,1001110001,False,1.0
930,1110100010,1001110011,True,0.13782337649086285
931,1110100011,1001110010,True,0.39365801910202697
932,1110100100,1001110110,True,0.19812110370561534
933,1110100101,1001110111,True,0.05771353890554881
934,1110100110,1001110101,False,1.0
935,1110100111,1001110100,False,1.0
936,1110101000,1001111100,False,1.0
937,1110101001,1001111101,False,1.0
938,1110101010,1001111111,True,0.1408861181906598
939,1110101011,1001111110,True,0.11494852442050436
940,1110101100,1001111010,True,0.310485439816916
941,1110101101,1001111011,True,0.05465079720575186
942,1110101110,1001111001,False,1.0
943,1110101111,1001111000,False,1.0
944,1110110000,1001101000,False,1.0
945,1110110001,1001101001,False,1.0
946,1110110010,1001101011,False,1.0
947,1110110011,1001101010,False,1.0
948,1110110100,1001101110,True,0.19046424945612295
949,1110110101,1001101111,True,0.0653703931550412
950,1110110110,1001101101,False,1.0
951,1110110111,1001101100,False,1.0
952,1110111000,1001100100,False,1.0
953,1110111001,1001100101,False,1.0
954,1110111010,1001100111,True,0.017802186130069786
955,1110111011,1001100110,True,0.27363682874123396
956,1110111100,1001100010,True,0.46917374413764557
957,1110111101,1001100011,True,0.21333910152648144
958,1110111110,1001100001,False,1.0
959,1110111111,1001100000,False,1.0
960,1111000000,1000100000,False,1.0
961,1111000001,1000100001,False,1.0
962,1111000010,1000100011,False,1.0
963,1111000011,1000100010,False,1.0
964,1111000100,1000100110,True,0.3252248842471889
965,1111000101,1000100111,True,0.0693902416360247
966,1111000110,1000100101,False,1.0
967,1111000111,1000100100,False,1.0
968,1111001000,1000101100,False,1.0
969,1111001001,1000101101,False,1.0
970,1111001010,1000101111,True,0.013782337649086283
971,1111001011,1000101110,True,0.24205230496207789
972,1111001100,1000101010,False,1.0
973,1111001101,1000101011,False,1.0
974,1111001110,1000101001,False,1.0
975,1111001111,1000101000,False,1.0
976,1111010000,1000111000,False,1.0
977,1111010001,1000111001,False,1.0
978,1111010010,1000111011,False,1.0
979,1111010011,1000111010,False,1.0
980,1111010100,1000111110,True,0.16653657992645926
981,1111010101,1000111111,True,0.08929806268470489
982,1111010110,1000111101,False,1.0
983,1111010111,1000111100,False,1.0
984,1111011000,1000110100,False,1.0
985,1111011001,1000110101,False,1.0
986,1111011010,1000110111,True,0.006125483399593904
987,1111011011,1000110110,True,0.24970915921157025
988,1111011100,1000110010,False,1.0
989,1111011101,1000110011,False,1.0
990,1111011110,1000110001,False,1.0
991,1111011111,1000110000,False,1.0
992,1111100000,1000010000,False,1.0
993,1111100001,1000010001,False,1.0
994,1111100010,1000010011,False,1.0
995,1111100011,1000010010,False,1.0
996,1111100100,1000010110,False,1.0
997,1111100101,1000010111,False,1.0
998,1111100110,1000010101,False,1.0
999,1111100111,1000010100,False,1.0
1000,1111101000,1000011100,False,1.0
1001,1111101001,1000011101,False,1.0
1002,1111101010,1000011111,True,0.01694079002700189
1003,1111101011,1000011110,True,0.23889385258416224
1004,1111101100,1000011010,False,1.0
1005,1111101101,1000011011,False,1.0
1006,1111101110,1000011001,False,1.0
1007,1111101111,1000011000,False,1.0
1008,1111110000,1000001000,False,1.0
1009,1111110001,1000001001,False,1.0
1010,1111110010,1000001011,False,1.0
1011,1111110011,1000001010,False,1.0
1012,1111110100,1000001110,True,0.31440957761978083
1013,1111110101,1000001111,True,0.05857493500861671
1014,1111110110,1000001101,False,1.0
1015,1111110111,1000001100,False,1.0
1016,1111111000,1000000100,False,1.0
1017,1111111001,1000000101,False,1.0
1018,1111111010,1000000111,True,0.14174751429372767
1019,1111111011,1000000110,True,0.39758215690489185
1020,1111111100,1000000010,True,0.5931190723013035
1021,1111111101,1000000011,True,0.3372844296901394
1022,1111111110,1000000001,False,1.0
1023,1111111111,1000000000,True,0.7913358866850375
1024,10000000000,11000000000,True,0.6314033435487654
1025,10000000001,11000000001,False,1.0
1026,10000000010,11000000011,True,0.17735188655386724
1027,10000000011,11000000010,True,0.4331865291650314
1028,10000000100,11000000110,True,0.23764961376861973
1029,10000000101,11000000111,True,0.018185028842544405
1030,10000000110,11000000101,False,1.0
1031,10000000111,11000000100,True,0.4358664281523537
1032,10000001000,11000001100,True,0.35269384886724275
1033,10000001001,11000001101,False,1.0
1034,10000001010,11000001111,True,0.10135760812765539
1035,10000001011,11000001110,True,0.15447703448350877
1036,10000001100,11000001010,False,1.0
1037,10000001101,11000001011,False,1.0
1038,10000001110,11000001001,False,1.0
1039,10000001111,11000001000,False,1.0
1040,10000010000,11000011000,False,1.0
1041,10000010001,11000011001,False,1.0
1042,10000010010,11000011011,False,1.0
1043,10000010011,11000011010,False,1.0
1044,10000010100,11000011110,True,0.07896130944789018
1045,10000010101,11000011111,True,0.17687333316327397
1046,10000010110,11000011101,False,1.0
1047,10000010111,11000011100,True,0.27717812383162416
1048,10000011000,11000010100,False,1.0
1049,10000011001,11000010101,False,1.0
1050,10000011010,11000010111,False,1.0
1051,10000011011,11000010110,False,1.0
1052,10000011100,11000010010,False,1.0
1053,10000011101,11000010011,False,1.0
1054,10000011110,11000010001,False,1.0
1055,10000011111,11000010000,False,1.0
1056,10000100000,11000110000,False,1.0
1057,10000100001,11000110001,False,1.0
1058,10000100010,11000110011,False,1.0
1059,10000100011,11000110010,False,1.0
1060,10000100100,11000110110,True,0.08977661607529816
1061,10000100101,11000110111,True,0.166058026535866
1062,10000100110,11000110101,False,1.0
1063,10000100111,11000110100,True,0.28799343045903214
1064,10000101000,11000111100,True,0.20482085117392115
1065,10000101001,11000111101,False,1.0
1066,10000101010,11000111111,True,0.249230605820977
1067,10000101011,11000111110,True,0.0066040367901871785
1068,10000101100,11000111010,False,1.0
1069,10000101101,11000111011,False,1.0
1070,10000101110,11000111001,False,1.0
1071,10000101111,11000111000,False,1.0
1072,10000110000,11000101000,False,1.0
1073,10000110001,11000101001,False,1.0
1074,10000110010,11000101011,False,1.0
1075,10000110011,11000101010,False,1.0
1076,10000110100,11000101110,True,0.08211976182580578
1077,10000110101,11000101111,True,0.17371488078535838
1078,10000110110,11000101101,False,1.0
1079,10000110111,11000101100,True,0.2803365762095398
1080,10000111000,11000100100,True,0.3635091554946508
1081,10000111001,11000100101,False,1.0
1082,10000111010,11000100111,True,0.09054230150024739
1083,10000111011,11000100110,True,0.16529234111091676
1084,10000111100,11000100010,False,1.0
1085,10000111101,11000100011,False,1.0
1086,10000111110,11000100001,False,1.0
1087,10000111111,11000100000,False,1.0
1088,10001000000,11001100000,False,1.0
1089,10001000001,11001100001,False,1.0
1090,10001000010,11001100011,True,0.05340655839020936
1091,10001000011,11001100010,True,0.30924120100137353
1092,10001000100,11001100110,True,0.11370428560496185
1093,10001000101,11001100111,True,0.1421303570062023
1094,10001000110,11001100101,False,1.0
1095,10001000111,11001100100,True,0.3119210999886958
1096,10001001000,11001101100,True,0.22874852070358487
1097,10001001001,11001101101,False,1.0
1098,10001001010,11001101111,True,0.22530293629131332
1099,10001001011,11001101110,True,0.030531706319850867
1100,10001001100,11001101010,False,1.0
1101,10001001101,11001101011,False,1.0
1102,10001001110,11001101001,False,1.0
1103,10001001111,11001101000,False,1.0
1104,10001010000,11001111000,False,1.0
1105,10001010001,11001111001,False,1.0
1106,10001010010,11001111011,False,1.0
1107,10001010011,11001111010,False,1.0
1108,10001010100,11001111110,True,0.04498401871576774
1109,10001010101,11001111111,True,0.3008186613269319
1110,10001010110,11001111101,False,1.0
1111,10001010111,11001111100,True,0.15323279566796624
1112,10001011000,11001110100,True,0.23640537495307723
1113,10001011001,11001110101,False,1.0
1114,10001011010,11001110111,True,0.2176460820418209
1115,10001011011,11001110110,True,0.03818856056934325
1116,10001011100,11001110010,True,0.23372547596575494
1117,10001011101,11001110011,True,0.022109166645409246
1118,10001011110,11001110001,False,1.0
1119,10001011111,11001110000,False,1.0
1120,10001100000,11001010000,False,1.0
1121,10001100001,11001010001,False,1.0
1122,10001100010,11001010011,False,1.0
1123,10001100011,11001010010,False,1.0
1124,10001100100,11001010110,False,1.0
1125,10001100101,11001010111,False,1.0
1126,10001100110,11001010101,False,1.0
1127,10001100111,11001010100,False,1.0
1128,10001101000,11001011100,False,1.0
1129,10001101001,11001011101,False,1.0
1130,10001101010,11001011111,True,0.2284613886692289
1131,10001101011,11001011110,True,0.02737325394193526
1132,10001101100,11001011010,False,1.0
1133,10001101101,11001011011,False,1.0
1134,10001101110,11001011001,False,1.0
1135,10001101111,11001011000,False,1.0
1136,10001110000,11001001000,False,1.0
1137,10001110001,11001001001,False,1.0
1138,10001110010,11001001011,False,1.0
1139,10001110011,11001001010,False,1.0
1140,10001110100,11001001110,True,0.10288897897755385
1141,10001110101,11001001111,True,0.15294566363361028
1142,10001110110,11001001101,False,1.0
1143,10001110111,11001001100,False,1.0
1144,10001111000,11001000100,False,1.0
1145,10001111001,11001000101,False,1.0
1146,10001111010,11001000111,True,0.06977308434849931
1147,10001111011,11001000110,True,0.18606155826266485
1148,10001111100,11001000010,True,0.3815984736590765
1149,10001111101,11001000011,True,0.12576383104791233
1150,10001111110,11001000001,False,1.0
1151,10001111111,11001000000,False,1.0
1152,10010000000,11011000000,False,1.0
1153,10010000001,11011000001,False,1.0
1154,10010000010,11011000011,True,0.1008790547370621
1155,10010000011,11011000010,True,0.3567136973482263
1156,10010000100,11011000110,True,0.16117678195181462
1157,10010000101,11011000111,True,0.09465786065934954
1158,10010000110,11011000101,False,1.0
